# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 195, mean observations per image: 4062.3230769230768
35 0.989759807751525 -0.02441826144231547 -0.10670570484201437 -0.09161421299104253 3.3639746852607875 -0.7444055322239018 1.4752139157914557 1 000170.png
36 0.9982989563822077 -0.00012526702828883577 -0.04458429123342534 -0.03756885637838661 2.2693763388667865 -0.32815304059832134 0.7712880205484742 1 000180.png
37 0.9772476262321342 0.032792509422377214 0.19570052568074164 0.07492017483778098 -0.5318480932470107 0.2159525839978973 -0.6954177993586541 1 000230.png
38 0.9719587720145229 0.02986701853308325 0.21745944524829217 0.08435340171131361 -0.6966323141466562 0.13744936657771012 -0.6741644078621315 1 000240.png
39 0.9874923527686789 0.0542476897757095 0.1385429315042901 0.052171807593519956 -0.00023014028720913515 0.28163530982577434 -0.7786182009490785 1 000220.png
40 0.9987876213471741 0.00980287891648213 -0.03594203767544646 -0.03217702497652076 1.8382727611106828 -0.2576933865727216 0.4877500319077931 1 000185.png
41 0.9739089435532986 0.03016490681847838 0.2101658588962113 0.08013588346020879 -0.6269305467570883 0.20230186967805486 -0.6515462330115893 1 000235.png
42 0.9994992823211658 0.019336817698819696 -0.010371040848713542 -0.022797228613838233 1.7611473818769832 -0.07291749190024593 0.09625877838250003 1 000190.png
43 0.9991106482283171 0.029689615033467575 -0.008748745734641017 -0.02863387511370545 1.6965859379343433 0.17168218795590817 -0.30563723968710454 1 000195.png
44 0.9809738636321962 0.03946774165641685 0.17676700061756623 0.06989995516259793 -0.28303080190596264 0.2205451001671448 -0.7123487821177741 1 000225.png
45 0.9966065081454316 0.056168405176286275 0.06014236542587504 0.0018638838759125313 0.9801665208013366 0.3929332277545128 -0.9253506219341419 1 000210.png
46 0.992371674037525 0.058315121730477454 0.10224780709623693 0.03664959876356734 0.40344397355500516 0.3813504015645277 -0.8276804234586759 1 000215.png
47 0.9979334444202375 0.05286806457566576 -0.006484200884445347 -0.035941110089622495 1.677117248737288 0.35194907794227603 -0.6873251812821264 1 000200.png
48 0.9974294794634267 0.05874519482023014 0.010130616644559057 -0.0397593534813089 1.5149916152571787 0.3600721881172424 -0.8910071184427679 1 000205.png
49 0.9715741654698892 0.033170813391316736 0.21849149450849326 0.08488112250607945 -0.7000134054501963 0.09937901695712181 -0.6937970081242435 1 000245.png
50 0.9726977177878012 0.034319961297630576 0.21259488508373187 0.08651418902796783 -0.5837546350339442 0.06287815387200268 -0.6507405758084056 1 000250.png
51 0.9761184886166097 0.03202256147071255 0.1966080005008867 0.08667494376533189 -0.23910837795724346 0.029633514122617 -0.6254904544215447 1 000255.png
52 0.9881624703878548 0.024682721351490654 0.13565023977537172 0.06726594853669404 0.36778014734223685 -0.023525398890476057 -0.5430817919058312 1 000260.png
53 0.9983198257394778 0.05000659585813949 -0.005664429100575188 -0.028718985865521744 1.9879595582509173 -0.1503535986997051 -0.2844776157641029 1 000270.png
54 0.9986994478634587 0.021725539564011354 0.04474259216279464 0.011203312654277502 1.1620449123535495 -0.16510165274083766 -0.3594859433925235 1 000265.png
55 0.9593114154766436 0.12704969437452374 -0.19219269770535394 -0.16322362036260957 3.7489334838653114 0.14147983276669152 -0.022534464967812085 1 000290.png
56 0.9980013275417573 0.019511980226016173 0.059840791931575106 0.005631382916452194 0.6840994760248496 0.303189613560362 -0.5617894435377342 1 000310.png
57 0.9847298322010097 0.08196053396449526 -0.13443224915222632 -0.07428054141900042 2.73484886083973 -0.11585214538619137 0.08118040503606361 1 000275.png
58 0.9676234206951152 0.1083534800932189 -0.19477577707161553 -0.11843494307053574 3.8545728928553418 0.17186798097432288 0.10574719711181402 1 000285.png
59 0.974687349886304 0.096050500886025 -0.17920402518930867 -0.09297735534584191 3.4095466635515104 0.020535811249695612 0.21525120517374852 1 000280.png
60 0.9697562139498278 0.12780645357741285 -0.13892977594378553 -0.15471558837386173 3.123038263193596 0.4467972815590713 -0.2719313873812901 1 000295.png
61 0.984976241555785 0.10700484976218588 -0.08652494527325784 -0.10433215967989826 2.2291777760921736 0.6808623256494375 -0.540337490615233 1 000300.png
62 0.9947316199923749 -0.008219245339169002 0.09508458741949917 0.03742151024028341 0.5725787710744369 0.03825738252489115 -0.2542377168004744 1 000315.png
63 0.9964297805727523 -0.02245958605598165 0.07090593341294482 0.039945062132503255 0.7773052670417969 -0.1302307908942126 -0.0014032892707045441 1 000320.png
64 0.9979701856884008 0.03823841993228248 -0.005125759576240508 -0.05066614556987567 1.2286325225653563 0.5693816105592955 -0.7238553923083558 1 000305.png
65 0.998105604861438 -0.036209741496500636 0.049125171908474645 0.007795745628394095 1.0864509261707187 -0.3190072095708918 0.44506852739114877 1 000325.png
66 0.99785794412383 -0.05674563415943785 0.028849626163928836 -0.01507167618442709 1.3342238133265654 -0.5970538959374121 1.1243678263327057 1 000330.png
67 0.9978793757196699 -0.06172010553310795 0.01680153947661034 -0.012045262866374175 1.1818002511682535 -0.8434718371771397 1.7759102990056284 1 000335.png
68 0.996676851631642 -0.05749845990266373 0.05377991478762911 0.020902183998213152 0.6385991848431614 -1.1836533742359352 2.308075646296741 1 000340.png
69 0.9879054135688208 -0.062055847633613645 0.1212549789105685 0.07408910652240806 -0.4939576733103941 -1.4814520217349667 2.8159416725551907 1 000350.png
70 0.991786668904123 -0.05587490353316137 0.10537456336918716 0.046188742502655165 0.23967488538807302 -1.5245338461676228 2.796787833207656 1 000345.png
71 0.9186685752214436 -0.038876892342917996 0.3316580947486532 0.2110439393350431 -3.652288826749629 -1.6810413928676378 2.9664301769778696 1 000375.png
72 0.9657157692177737 -0.06630559323144178 0.21194574997892107 0.1344456040792078 -1.976764142520988 -1.031723130317049 2.1822698985551483 1 000360.png
73 0.9929309301068926 -0.023951652082555293 0.08164645851026932 0.08275471111851208 -0.7672616232601897 -1.205246560993718 1.738101328954897 1 000395.png
74 0.9778971810136956 -0.06163657217048967 0.16627026326005298 0.1107801240835752 -1.1498996100033292 -1.1505518104542816 2.4083377261247074 1 000355.png
75 0.9179998474896564 -0.05350858253862315 0.3229374643370074 0.22388502793009446 -3.2727090106875574 -1.79019592341818 2.876262179545777 1 000370.png
76 0.9475016127257404 -0.06429175432787469 0.2649815288748277 0.16700914215312937 -2.877854218876312 -1.3186467294154234 2.370714151915301 1 000365.png
77 0.966751328266589 -0.04678358782084269 0.19402216836933026 0.15987045814239334 -2.8050205054973762 -1.374622910836739 2.2041686957087645 1 000385.png
78 0.9988813105130655 -0.0235976972927132 0.03181405080344236 0.0258290991259544 0.32352252760508593 -0.8139422913983397 1.2273481386927263 1 000400.png
79 0.9807630503557683 -0.036276354532933625 0.14478905033001246 0.12579346590019194 -1.59484558889468 -1.3317044803610258 2.112101395190119 1 000390.png
80 0.9316422222217465 -0.03662960342951295 0.289729855784355 0.21623517889903882 -3.371836849045569 -1.7229345043800295 2.6711503304502444 1 000380.png
81 0.986027415122289 -0.014447898292061211 -0.1477888016216322 -0.07549612557900949 2.5236882886224947 -0.8025093049957284 1.225890859161638 1 000410.png
82 0.9987534564268427 -0.02286239423761571 -0.043660373774972894 -0.007913025147738747 1.4801076871965213 -0.6212582323013406 1.0166215776087093 1 000405.png
83 0.9558155873027462 -0.004827009640876315 -0.2518979633563771 -0.15146180741012794 4.509318617207253 -0.8775678311383466 1.5890405836193047 1 000425.png
84 0.9457441531770142 0.005245061598710213 -0.28182928282218284 -0.16159437305875554 4.428331981857601 -1.1349424263578864 1.9229080468924704 1 000430.png
85 0.9615776285492819 -0.010030683321021028 -0.23282140078132274 -0.1451276851736959 3.1680019675688476 -1.1046675388179876 1.8635263621299383 1 000415.png
86 0.9478426238640357 -0.017906284569414246 -0.26194044213981404 -0.18072335247847263 3.911293935847117 -1.2635732476921278 1.8601580111260732 1 000420.png
87 0.9386700473059494 -0.014554788850473658 -0.2826561357977456 -0.19695737942014588 4.1421920362915206 -1.5203411934826754 2.2135202493457284 1 000435.png
88 0.9469308248175716 -0.017892702536002995 -0.25635338605863267 -0.19309273850288988 3.823581173984339 -1.4803730036162452 2.096542009930237 1 000440.png
89 0.9643752797604486 -0.019676332547615395 -0.2057155126755949 -0.16514929478822887 3.2411797205768913 -1.2716504412993945 1.787801309931474 1 000445.png
90 0.9797462257468396 -0.016439749331182717 -0.14774837208345293 -0.13415471040347507 2.846447673654394 -1.145417899264828 1.4355560179217668 1 000450.png
91 0.9857390424447228 -0.016363234568105886 -0.12466885998235691 -0.11184122721666478 2.3594997159821327 -0.8573531985387659 1.1594806616867948 1 000455.png
92 0.9916260633377925 -0.00810169527071971 -0.09125086462259491 -0.09102413278115835 1.9309116492513931 -0.47027469945623945 0.6317262464831399 1 000460.png
93 0.994674958264448 -0.013509847473053385 -0.06889973020300179 -0.07544560027481537 1.4946639618424074 -0.23763102505827527 0.36753297583990097 1 000465.png
94 0.9988671692055408 -0.003106126974795047 -0.031221768266649016 -0.0357761295395385 0.9162875300617679 -0.09839665515549123 0.16572844506284223 1 000470.png
95 0.9999825067587798 0.0034678872407831463 -0.0010553857429060902 -0.004673980685236456 0.27418330566563487 -0.09505140626507663 0.19627283814862923 1 000475.png
96 0.9993224579778078 0.01590168558060928 0.03296525485429724 0.003879864595497851 -0.14245545942242965 -0.16918892101874963 0.2274160041722071 1 000480.png
97 0.998910493906205 0.01590028215831291 0.043449183767168 0.006097099418112993 -0.5065593117646632 -0.03933795348959124 0.1840013717844713 1 000485.png
98 0.9984231821194127 0.01651958911747309 0.04855848502414638 0.02281065790580405 -0.7640390260053664 0.14708008663668845 -0.05163060302719069 1 000490.png
99 0.9973815807343738 0.025359101481807683 0.054113319228659605 0.040726490959749284 -0.8792797089515194 0.31225333415541645 -0.32944474665056767 1 000495.png
100 0.9931092739932582 0.038116165482348974 0.09208473946576858 0.061656537325958695 -1.350873407961748 0.4188139169654326 -0.5015984609881508 1 000505.png
101 0.9960785346994478 0.033405142488055185 0.06853006915516145 0.04489185658827928 -1.0337482337882733 0.4193761149383479 -0.501847348980256 1 000500.png
102 0.9899032381224514 0.05116694879608995 0.11176284519488244 0.07058745596441723 -1.853758458586709 0.4835524288047157 -0.5792007493370059 1 000515.png
103 0.9897184637599021 0.05037435886469486 0.11486571801665277 0.06874338721818511 -1.9368927272198184 0.4877827736727074 -0.5775879516957838 1 000520.png
104 0.9904346542020341 0.04352408211314289 0.10701935425522999 0.07544340823888529 -1.6835629333594282 0.4423649610931695 -0.4867916961870349 1 000510.png
105 0.9885448943734624 0.04786934928517087 0.12455452212227659 0.07052438036640885 -1.9813911859704092 0.43909664704031925 -0.46106370184015466 1 000525.png
106 0.986310570667328 0.04836877743236917 0.13718146090119962 0.07767345971823571 -2.069149200718238 0.3112236734546512 -0.28049743083851686 1 000530.png
107 0.9801070114248992 0.04487763491353109 0.164886456263253 0.10093909342403884 -2.285296423446887 0.06228719844700592 0.04974274009603574 1 000535.png
108 0.9204962529169837 0.04645238188013238 0.31895105479782304 0.22090506835926363 -4.29549164663225 -0.31106021733302747 0.6660180220801202 1 000555.png
109 0.9707834953010015 0.055131405313974854 0.20057441806474907 0.11962372765159875 -2.651526931625811 -0.11728036195380698 0.3484450914895061 1 000540.png
110 0.8739653991979024 0.0640283868443268 0.39544027470467913 0.27515783802111193 -4.458534280522251 -0.7765747015824651 1.2113028986054815 1 000560.png
111 0.9620996074167629 0.05819296561806409 0.22589339384301335 0.1412448185922967 -3.141946170737878 -0.11411735215910812 0.4697301591822374 1 000545.png
112 0.9461346289287259 0.050813510020088444 0.2655693635369717 0.17810155611871667 -3.821689497243888 -0.11945765403588737 0.45174262107269314 1 000550.png
113 0.81881614029141 0.07123810640339534 0.4634721045349375 0.33114780523550585 -4.530598964710251 -1.4084203487556763 1.861376526958992 1 000565.png
114 0.7797136079122182 0.08343728051876 0.5128688487658345 0.34935720090153105 -4.4608509272339845 -1.723119020649598 2.325783432338028 1 000570.png
115 0.7703325208767421 0.07089537845495719 0.5187234536835278 0.3639885042031483 -4.268804853044195 -2.0059282330494668 2.568405131296011 1 000575.png
116 0.7798021079688626 0.06291314555457622 0.5041146194309193 0.3658128742947227 -4.112359498899579 -2.097093873650195 2.553251834498525 1 000580.png
117 0.7938594317199744 0.049051066162826375 0.4893986484497568 0.357589371308881 -3.8524227179165393 -2.0241293581118 2.568645023155735 1 000585.png
118 0.9682362415218881 -0.028761193662041686 0.2028791129638216 0.14328796134259 -2.643491309842533 -1.4672797894716112 2.6560313186556783 1 000615.png
119 0.9968235526054712 -0.031033469946027115 0.021591972115317385 0.07009647248105864 -0.9136706935229184 -0.9072440396753132 1.1433252094290214 1 000625.png
120 0.8351276452401016 0.027476519394086442 0.4450169483399441 0.322128503439098 -3.5471399499707204 -1.806226486679975 2.50277510734319 1 000590.png
121 0.9057769705884415 -0.011082342996112866 0.3509390026756029 0.23724897813561902 -2.862192665813974 -1.988050830586626 3.3371068747802624 1 000605.png
122 0.996910223592418 -0.013577222583925682 -0.07059938757108354 0.03164477205494969 0.3884319894772792 -0.5480334465639922 0.6312211304160007 1 000630.png
123 0.8929683491356981 -0.010428684711034383 0.3663953248044284 0.2612532027335194 -3.1040890149228666 -1.8264211264614372 2.9294320973300882 1 000600.png
124 0.8704128426054853 0.01357592094899841 0.40343216608827187 0.28185043048246383 -3.265168237907524 -1.7235308716267328 2.6204490842755153 1 000595.png
125 0.9614447235084096 0.0024930921812656628 -0.25771793152854816 -0.09591296000989684 2.429177757156927 -0.7344394888032979 1.4295763059784814 1 000640.png
126 0.9321571573439617 -0.0402745311219899 0.30410394683579023 0.19230648890306207 -2.873460343027725 -1.5973320647738412 3.4401175730917473 1 000610.png
127 0.9878271541377814 -0.0415480189957032 0.10759756652892082 0.10437451481391008 -1.9644604578768803 -1.147607569847266 2.040593319226589 1 000620.png
128 0.9243194139981472 0.0048965122702414494 -0.3435217869689886 -0.16613978136298915 2.930892537760012 -1.1298429522083093 2.086705109218539 1 000645.png
129 0.8994693080353415 0.005752276094642621 -0.3797416171589892 -0.21614388591776246 3.4392229327238617 -1.4979728426114889 2.5621957136415574 1 000650.png
130 0.9896381924022065 -0.007688479595607937 -0.14252422001358103 -0.01561992733406896 1.6110716516340315 -0.40383144926399717 0.7033896858453744 1 000635.png
131 0.904643894636677 0.02492681588664362 -0.36477680341229474 -0.2189428268718718 4.129795062096882 -1.6622673201283753 2.7685518092433714 1 000655.png
132 0.908907073432154 0.007781172406556363 -0.3455601142773523 -0.2332714998485665 4.39818120380537 -2.0869225285069213 3.0806065069091835 1 000660.png
133 0.9367160635790276 -0.028268222194770085 -0.2895025944905451 -0.19481317109015348 4.2643842834324115 -1.9266402855886293 3.222038877180227 1 000670.png
134 0.9222259637191915 -0.017777367794190934 -0.3121007209668603 -0.22754423088376596 4.588058104405392 -2.1365381853941647 3.257655903659064 1 000665.png
135 0.9465115366189132 -0.03420951606479706 -0.2745393823760167 -0.16605344796935592 3.541474142155094 -1.7603005989737284 3.2255967469515774 1 000675.png
136 0.9632147576961289 -0.03518313696736721 -0.22219428964626647 -0.1470005955025849 2.869639529679123 -1.6405656931052341 2.948948262627235 1 000680.png
137 0.9959577661654022 -0.06072369050697992 -0.05467087609101618 -0.03730759618999049 0.963866467913411 -0.4810071820323438 1.379657468376025 1 000695.png
138 0.9629879445920444 -0.00786628934262059 0.23139225153768173 0.13802161421563777 -0.3149292308249514 -0.21516918002253127 0.6182821664317484 1 000720.png
139 0.9656034090886517 -0.012548276282108618 0.22389826686722356 0.13161368930538866 -0.36278966262437606 -0.2598488849265732 0.6968983031867726 1 000715.png
140 0.9859526516511251 -0.02753179343300529 0.1447854770173187 0.07859093266621141 -0.16238955659157117 -0.25519094346355753 0.5705765191955253 1 000705.png
141 0.9761306185563171 -0.04380670608070268 -0.16848643918525907 -0.12985494919290824 2.304382716152478 -1.4126800117905454 2.537253847096863 1 000685.png
142 0.9964145683674491 -0.060963544658134514 0.05663662017101013 0.01528880058835143 0.3931986088587216 -0.34884603875613346 0.7015897264105471 1 000700.png
143 0.969640124221505 -0.00624021220861173 0.21229184209436494 0.121207520523592 -0.37637877793292196 0.06759534487547803 0.2542417525098424 1 000730.png
144 0.9663978825677468 -0.010059766386904093 0.22040206020938127 0.13189717784803692 -0.3203054724615376 -0.08798071709684097 0.48700833906909774 1 000725.png
145 0.9882918026859039 -0.04770518460859914 -0.12432107606085763 -0.07448354282911507 1.6316536503798087 -0.9168826938420827 1.893451166161519 1 000690.png
146 0.9687208684072169 -0.0074488075267374314 0.2140111534129931 0.12539386186587256 -0.38066863633527415 0.20797736138332495 0.10280634789668086 1 000735.png
147 0.9738737433243468 -0.028624173847524827 0.19324299790651187 0.11579176350274172 -0.3585638236031343 -0.2822548783369059 0.6181071448305366 1 000710.png
148 0.97033761577434 -0.0021440982129646217 0.20743050916329558 0.12414869360761922 -0.41935008321312583 0.30372708143867433 -0.06083955981512479 1 000740.png
149 0.9725536877539244 0.003434541934779249 0.19830724443950098 0.12166250515566579 -0.45178160694576164 0.3702966302591467 -0.19454918829016477 1 000745.png
150 0.9736067446012495 0.007491984952225073 0.1936548912707246 0.12054692080412785 -0.47140581257533576 0.4248940421571332 -0.30570468353125624 1 000750.png
151 0.9747417126641555 0.008070529385735693 0.1895295686081109 0.11786434054117582 -0.5028664150341067 0.48036502743341625 -0.3829574907512612 1 000755.png
152 0.979858787693992 0.017924233334898183 0.1648763619544464 0.11122618085182458 -0.4749629885056166 0.6328326410210364 -0.6105552701291193 1 000765.png
153 0.9808491965890942 0.021297362172018653 0.15990338569788184 0.10914294827150697 -0.43343895775869634 0.6687535498144894 -0.6637937967319875 1 000770.png
154 0.9779827875442173 0.010819577123489644 0.17534081273824997 0.11264192561564908 -0.5206961969240211 0.5670360333253401 -0.4887823427704294 1 000760.png
155 0.9824137941457639 0.022810295858147006 0.15283279731967417 0.10480917678539368 -0.4096699490385287 0.6696876626342806 -0.6708099969911778 1 000775.png
156 0.9847814114295054 0.01770899850054724 0.14644582535584885 0.09189985479239438 -0.32853138446269803 0.612150547234935 -0.5955166988834393 1 000785.png
157 0.9845035880149595 0.0214003752272112 0.14544954527371626 0.09559884364088678 -0.38069672539828714 0.6689778379183449 -0.675440030970302 1 000780.png
158 0.982807865504166 0.013186123012128145 0.15687957442779113 0.09645529944181026 -0.3098152965650285 0.47709737212487613 -0.3979793258478299 1 000790.png
159 0.9817474207804114 0.0023157942970401476 0.15804691776755672 0.10577244760313924 -0.276570975638017 0.24333031723854368 -0.09583903455217979 1 000795.png
160 0.9916747729876705 -0.039408907552610145 0.08621788357866021 0.08714676802141702 -0.07387981797101206 -0.3584417720617412 0.9876492949608968 1 000810.png
161 0.9965936586692685 -0.05565213415199071 -0.048976485260022073 0.03612787505659936 1.0417361589932987 -0.6218430190040873 1.361277102607802 1 000820.png
162 0.9853008315614793 -0.01924650991583035 0.13453498003174535 0.10349967308245624 -0.24083548953731282 -0.27437474770193315 0.6993262990527143 1 000805.png
163 0.9838993300471145 -0.0097612054648271 0.14587612011500264 0.10279584028989773 -0.3180723545534682 -0.012656421515302385 0.28359834731074796 1 000800.png
164 0.99692315197578 -0.0459832766447414 0.02362755961794627 0.05891948531843672 0.41260812087220833 -0.43857002483964913 1.1641606844449621 1 000815.png
165 0.9225957018456177 -0.056908959530404285 -0.31460398483630614 -0.21587698808876438 3.7528683438205137 -1.7122213580152161 2.7739800690140406 1 000850.png
166 0.9785904679237688 -0.04989631534830131 -0.19052884243389726 -0.05974792050106388 2.1954030957792696 -0.8863863317576053 1.5188229718019044 1 000830.png
167 0.9211099262170103 -0.041311076934645606 -0.3361086462817689 -0.19204394455861024 3.7583571675791205 -1.5372603850719258 2.7255895635122016 1 000845.png
168 0.9903801703174887 -0.052781804859383254 -0.12785772744640134 0.0036879330159429683 1.7540645963945478 -0.794136907790302 1.4892230288169124 1 000825.png
169 0.9493403094387527 -0.04969830449776685 -0.28836666419130474 -0.11457627323298665 3.443061825003659 -0.9310507430807045 2.022630005148225 1 000840.png
170 0.9867076133649834 -0.07206193945990086 -0.11735577160259614 -0.08627157979552437 1.0306791729361997 -0.719755305262205 1.3365051168348838 1 000870.png
171 0.9645752346384213 -0.05393187519974 -0.24483940814950317 -0.08209527255984544 2.969205781547818 -0.801131850094298 1.7086011799460619 1 000835.png
172 0.9769233073355209 -0.07269766195508699 -0.17140608213423636 -0.10467022756391986 1.9847859993963652 -0.7844417965494621 1.9390036920855467 1 000865.png
173 0.9975766928767461 -0.0403572043417834 -0.03827000865671561 -0.04180244399822508 -0.08515527527712485 -0.40113418174090604 0.8445028459607158 1 000875.png
174 0.9223230702456914 -0.06669263579205192 -0.31411456386720427 -0.2149518252776335 3.215868431145431 -1.5465988956551073 2.8616001569442027 1 000855.png
175 0.953452525853139 -0.0634816859842855 -0.2544592080152573 -0.14882495739999385 2.672634343763582 -1.005514723605418 2.4277580977737405 1 000860.png
176 0.9644547460201884 -0.028268949629676594 0.23367431562416843 0.12010088918715413 -2.8976508827359018 -0.8878666942842004 1.6518343014206833 1 000890.png
177 0.9844817916496221 -0.045087407565969045 0.15429294183058173 0.07040181596091771 -2.3033031675740903 -0.6474126993221438 1.2383473119708501 1 000885.png
178 0.9445496564048823 -0.012545451365748113 0.2840966244891103 0.1641878990344355 -3.5225930186430787 -0.9103518732765983 1.7840223576418675 1 000895.png
179 0.9968191744623712 -0.0495816018911044 0.06235641992890873 -0.0022079564575402393 -1.2580946623867384 -0.3599941850294337 0.8121987608178916 1 000880.png
180 0.9307885485494156 -0.010735801733796178 0.31322317055683135 0.18817190512064005 -4.016359954185845 -0.790988864053233 1.9636691210257267 1 000900.png
181 0.9048479009301152 -0.0006744295713173744 0.3590639161441327 0.2287420500265683 -4.29235102925572 -1.0614145124351246 2.132425726156356 1 000905.png
182 0.8543623447443554 0.017218220175423623 0.4356466641060654 0.28280824038591057 -4.163031175011817 -1.2519963387626376 2.4509456297641705 1 000925.png
183 0.8511992967675736 0.014301285000969105 0.43960511649543893 0.28636091210348696 -4.125304023598773 -1.3375493684774398 2.590297281799593 1 000920.png
184 0.8585966014485731 0.016945012685314294 0.42990492357283644 0.2787588549515305 -4.229854468989419 -1.1892291039199847 2.376996147912923 1 000930.png
185 0.854124329975843 0.014169182324408296 0.4359494520373596 0.2832294802521464 -4.182850452613906 -1.3994990270745191 2.6821182863604633 1 000915.png
186 0.864437612720228 0.017852105556131866 0.41959809771740153 0.27634462620739353 -4.309833139126095 -1.1594254643664321 2.2359109643620414 1 000935.png
